locationKey,address,city,state,zipcode,latitude,longitude,neighborhoodKey
36617,"Toronto, ON, Canada",Toronto,ON,M4M 2V5,43.660070000000005,-79.33706,111
36618,"Toronto, ON, Canada",Toronto,ON,M1V 5G6,43.82645,-79.29281,77
36619,"Toronto, ON, Canada",Toronto,ON,M5V 4A1,43.63619,-79.40368000000001,88
36620,"Toronto, ON, Canada",Toronto,ON,M8V 1A4,43.623870000000004,-79.48359,78
36621,"Toronto, ON, Canada",Toronto,ON,M6J 0A9,43.64289,-79.42497,72
36622,"Toronto, ON, Canada",Toronto,ON,M1R 4E3,43.759859999999996,-79.30189,129
36623,"Toronto, ON, Canada",Toronto,ON,M5V 0J8,43.6381,-79.39923,123
36624,"Toronto, ON, Canada",Toronto,ON,M5V 2E9,43.64737,-79.39293,123
36625,"Toronto, ON, Canada",Toronto,ON,M2N 0A9,43.76542,-79.40957,130
36626,"Toronto, ON, Canada",Toronto,ON,M6B 3B4,43.71771,-79.43063000000001,40
36627,"Toronto, ON, Canada",Toronto,ON,M9M 0C5,43.73182,-79.5327,97
36628,"Toronto, ON, Canada",Toronto,ON,M5T 2G6,43.657059999999994,-79.39927,63
36629,"Toronto, ON, Canada",Toronto,ON,M5A 1N4,43.6521,-79.36614,80
36630,"Toronto, ON, Canada",Toronto,ON,M8V 1A1,43.62226,-79.47941,78
36631,"Toronto, ON, Canada",Toronto,ON,M6E 1J7,43.68346,-79.4467,28
36632,"Toronto, ON, Canada",Toronto,ON,M5R 2G3,43.671209999999995,-79.39509,4
36633,"Toronto, ON, Canada",Toronto,ON,M8V 1A1,43.62293,-79.47849000000001,78
36634,"Toronto, ON, Canada",Toronto,ON,M5V 0J8,43.637440000000005,-79.398930000000007,123
36635,"Toronto, ON, Canada",Toronto,ON,M4Y 2C2,43.66198,-79.38053000000001,24
36636,"Toronto, ON, Canada",Toronto,ON,M2N 4N8,43.78011,-79.40859,130
36637,"CA, Canada",NA,NA,NA,43.78115,-79.40748,130
36638,"Toronto, ON, Canada",Toronto,ON,M1T 1R6,43.77779,-79.31430999999999,115
36639,"Toronto, ON, Canada",Toronto,ON,M5R,43.6726,-79.39584,4
36640,"Toronto, ON, Canada",Toronto,ON,M5A 2N1,43.656929999999996,-79.3737,80
36641,"Toronto, ON, Canada",Toronto,ON,M5V 1A9,43.63713,-79.4066,88
36642,"Toronto, ON, Canada",Toronto,ON,M5V 4B2,43.64094,-79.39733000000001,123
36643,"Toronto, ON, Canada",Toronto,ON,M5G 2K2,43.66028,-79.38373,7
36644,"Toronto, ON, Canada",Toronto,ON,M8V 1A1,43.62238,-79.47808,78
36645,"Toronto, ON, Canada",Toronto,ON,M5A 2H8,43.66302,-79.36636999999999,20
36646,"Toronto, ON, Canada",Toronto,ON,M5V 0J9,43.63837,-79.39801999999999,123
36647,"Toronto, ON, Canada",Toronto,ON,M5V 3A6,43.63888,-79.38995,123
36648,"Toronto, ON, Canada",Toronto,ON,M2J 1M1,43.77306,-79.34347,49
36649,"Toronto, Canada",Toronto,NA,M6J 1H7,43.64427,-79.42161999999999,120
36650,"Toronto, ON, Canada",Toronto,ON,M6H 1V1,43.66369,-79.44341,33
36651,"Toronto, ON, Canada",Toronto,ON,M6E 2G8,43.69798,-79.44148,16
36652,"Toronto, ON, Canada",Toronto,ON,M9N 1V1,43.69583,-79.50841,127
36653,"Toronto, ON, Canada",Toronto,ON,M6P 1Y9,43.66617,-79.46619,60
36654,"Toronto, ON, Canada",Toronto,ON,M5V 0E4,43.64033,-79.39927,123
36655,"Toronto, ON, Canada",Toronto,ON,M5V 1A4,43.6369,-79.4029,88
36656,"Toronto, ON, Canada",Toronto,ON,M9R,43.6788,-79.54897,132
36657,"Toronto, ON, Canada",Toronto,ON,M5V 0G8,43.63752,-79.40088,88
36658,"Toronto, ON, Canada",Toronto,ON,M5V 1A9,43.63627,-79.40614000000001,88
36659,"Toronto, ON, Canada",Toronto,ON,M8W 1G8,43.59148,-79.53175999999999,73
36660,"Toronto, ON, Canada",Toronto,ON,M6J 2G7,43.65537,-79.40726,63
36661,"Toronto, ON, Canada",Toronto,ON,M6J 2T7,43.652609999999996,-79.41549,120
36662,"Toronto, ON, Canada",Toronto,ON,M5V 4A2,43.63537,-79.40516,88
36663,"Toronto, ON, Canada",Toronto,ON,M2M 3G5,43.799479999999996,-79.41215,85
36664,"Toronto, ON, Canada",Toronto,ON,M2M 3G5,43.79956,-79.41060999999999,85
36665,"Toronto, ON, Canada",Toronto,ON,M5V 0J9,43.638740000000006,-79.39753,123
36666,"Toronto, ON, Canada",Toronto,ON,M5A 2M5,43.65152,-79.37250999999999,24
36667,"Toronto, ON, Canada",Toronto,ON,M6N 1B7,43.6711,-79.45433,128
36668,"Toronto, ON, Canada",Toronto,ON,M9W 3Z6,43.71989,-79.5646,102
36669,"Toronto, ON, Canada",Toronto,ON,M5A 2B1,43.65878,-79.3675,80
36670,"Toronto, ON, Canada",Toronto,ON,M5R 2G3,43.67188,-79.39464,4
36671,"Toronto, ON, Canada",Toronto,ON,M5J 2Y2,43.63969,-79.38147,123
36672,"Toronto, ON, Canada",Toronto,ON,M3M 2J6,43.72798,-79.48826,34
36673,"Toronto, ON, Canada",Toronto,ON,M3B 3C9,43.74712,-79.3676,5
36674,"Toronto, ON, Canada",Toronto,ON,M5V 0B4,43.64822,-79.39311,123
36675,"Toronto, ON, Canada",Toronto,ON,M5J 2E3,43.62729,-79.35963000000001,123
36676,"Toronto, ON, Canada",Toronto,ON,M5J 2N2,43.63831,-79.38524,123
36677,"Toronto, ON, Canada",Toronto,ON,M4M 0A4,43.66388,-79.34063,111
36678,"Toronto, ON, Canada",Toronto,ON,M5V 0G6,43.64695,-79.3916,123
36679,"Toronto, ON, Canada",Toronto,ON,M4N 2L1,43.72739,-79.40399000000001,69
36680,"Toronto, ON, Canada",Toronto,ON,M4S 1G7,43.69804,-79.39036999999999,84
36681,"Toronto, ON, Canada",Toronto,ON,M5V 0E9,43.64343,-79.38759,123
36682,"Toronto, ON, Canada",Toronto,ON,M6E 4H1,43.6803,-79.45045,28
36683,"Toronto, ON, Canada",Toronto,ON,M4L 2A2,43.66633,-79.30512,117
36684,"Toronto, ON, Canada",Toronto,ON,M4K 1E9,43.6724,-79.34629,89
36685,"Toronto, ON, Canada",Toronto,ON,M5E 1X6,43.64932,-79.3769,24
36686,"Toronto, ON, Canada",Toronto,ON,M2H 1J6,43.79283,-79.36461,53
36687,"Toronto, ON, Canada",Toronto,ON,M5A 1Y7,43.66108,-79.35834,101
36688,"Toronto, ON, Canada",Toronto,ON,M6N 2G5,43.677409999999995,-79.48100000000001,103
36689,"Toronto, ON, Canada",Toronto,ON,M1K 1X6,43.710770000000004,-79.26315,25
36690,"Toronto, ON, Canada",Toronto,ON,M4C 3M6,43.69559,-79.32513,94
36691,"Toronto, ON, Canada",Toronto,ON,M5V 0E9,43.6434,-79.39009,123
36692,"Toronto, ON, Canada",Toronto,ON,M5A1N6,43.65202,-79.36624,80
36693,"Toronto, ON, Canada",Toronto,ON,M9W 6W6,43.72055,-79.61906,125
36694,"Toronto, ON, Canada",Toronto,ON,M6H 2P3,43.65632,-79.42697,95
36695,"Toronto, ON, Canada",Toronto,ON,M2N 2C8,43.77707,-79.42029000000001,131
36696,"Toronto, ON, Canada",Toronto,ON,M6K 0A3,43.6395,-79.42309,110
36697,"Toronto, ON, Canada",Toronto,ON,M5R 2L5,43.67179,-79.40071,4
36698,"Toronto, ON, Canada",Toronto,ON,M5R 2T1,43.669140000000006,-79.40531,4
36699,"Toronto, ON, Canada",Toronto,ON,M4Y 1A5,43.66101,-79.38678,7
36700,"Toronto, ON, Canada",Toronto,ON,M6B 4C3,43.70114,-79.44176999999999,16
36701,"Toronto, ON, Canada",Toronto,ON,M4B 1K6,43.70559,-79.30882,93
36702,"Toronto, ON, Canada",Toronto,ON,M5V 1K1,43.64448,-79.39368,123
36703,"Toronto, ON, Canada",Toronto,ON,M1P 0B2,43.77478,-79.25571,12
36704,"Toronto, ON, Canada",Toronto,ON,M1T 2V8,43.790459999999996,-79.29659000000001,115
36705,"Toronto, ON, Canada",Toronto,ON,M9W 2E5,43.720690000000005,-79.561,102
36706,"Toronto, ON, Canada",Toronto,ON,M6H 1E3,43.654140000000005,-79.43387,35
36707,"Toronto, ON, Canada",Toronto,ON,M6H 2G9,43.67345,-79.43518,33
36708,"Toronto, ON, Canada",Toronto,ON,M5E 0B7,43.64839,-79.37558,24
36709,"Toronto, ON, Canada",Toronto,ON,M1K 4W9,43.74512,-79.2575,12
36710,"Toronto, ON, Canada",Toronto,ON,M2M 4C6,43.78539,-79.37521,8
36711,"Toronto, ON, Canada",Toronto,ON,M5J 0A1,43.641459999999995,-79.38135,123
36712,"Toronto, ON, Canada",Toronto,ON,M2M 4C6,43.798429999999996,-79.38778,9
36713,"Toronto, ON, Canada",Toronto,ON,M6R 1R5,43.6477,-79.45088,52
36714,"Toronto, ON, Canada",Toronto,ON,M1N 4A6,43.71379,-79.24848,27
36715,"Toronto, ON, Canada",Toronto,ON,M3H 2M7,43.74811,-79.45770999999999,26
36716,"Toronto, ON, Canada",Toronto,ON,M2M 1H3,43.78836,-79.42629000000001,86
36717,"Toronto, ON, Canada",Toronto,ON,M5A 2X4,43.656940000000006,-79.36721999999999,80
36718,"Toronto, ON, Canada",Toronto,ON,M5A 2N9,43.65938,-79.37265,80
36719,"Toronto, ON, Canada",Toronto,ON,M6J 1K3,43.64358,-79.40165,123
36720,"Toronto, ON, Canada",Toronto,ON,M5A 2X4,43.6575,-79.36604,80
36721,"Toronto, ON, Canada",Toronto,ON,M6J 3J1,43.64443,-79.42430999999999,72
36722,"Toronto, ON, Canada",Toronto,ON,M5A 2X4,43.65596,-79.36591,80
36723,"Toronto, ON, Canada",Toronto,ON,M6G 1B8,43.65616,-79.41711,95
36724,"Toronto, ON, Canada",Toronto,ON,M2N 2C8,43.77024,-79.41828000000001,131
36725,"Toronto, ON, Canada",Toronto,ON,M2N 2C8,43.77694,-79.42097,131
36726,"Toronto, ON, Canada",Toronto,ON,M5M 1L7,43.65465,-79.37832,24
36727,"Toronto, ON, Canada",Toronto,ON,M3H 4K5,43.75907,-79.46319,6
36728,"Toronto, ON, Canada",Toronto,ON,M1N 4A6,43.71539,-79.24956,27
36729,"Toronto, ON, Canada",Toronto,ON,M6H 4A1,43.65279,-79.44364,35
36730,"Toronto, ON, Canada",Toronto,ON,M1B 6A2,43.80403,-79.2285,74
36731,"Toronto, ON, Canada",Toronto,ON,M6A 0A2,43.71399,-79.45517,139
36732,"Toronto, ON, Canada",Toronto,ON,M5V 3M7,43.64249,-79.40754,88
36733,"Toronto, ON, Canada",Toronto,ON,M5J 2Z3,43.64379,-79.37671999999999,123
36734,"Toronto, ON, Canada",Toronto,ON,M5J 0A7,43.64175,-79.38162,123
36735,"Toronto, ON, Canada",Toronto,ON,M4N 1T1,43.72775,-79.39352,69
36736,"Toronto, ON, Canada",Toronto,ON,M5V 0K3,43.643679999999996,-79.39171999999999,123
36737,"Toronto, ON, Canada",Toronto,ON,M2H 2W5,43.799890000000005,-79.33892,99
36738,"Toronto, ON, Canada",Toronto,ON,M4Y 3G5,43.661190000000005,-79.38661,7
36739,"Toronto, ON, Canada",Toronto,ON,M5R 2Z4,43.67017,-79.4096,4
36740,"Toronto, ON, Canada",Toronto,ON,M6J 2J2,43.64969,-79.40651,120
36741,"Toronto, ON, Canada",Toronto,ON,M5T 2S3,43.6512,-79.40634,120
36742,"Toronto, ON, Canada",Toronto,ON,M3A 2W8,43.75882,-79.31689,96
36743,"Toronto, ON, Canada",Toronto,ON,M5S 2K7,43.66251,-79.40515,121
36744,"Toronto, ON, Canada",Toronto,ON,M6H 3A6,43.67049,-79.4349,33
36745,"Toronto, ON, Canada",Toronto,ON,M5J 0A1,43.64223,-79.38283,123
36746,"Toronto, ON, Canada",Toronto,ON,M6G 3B3,43.667629999999996,-79.42087,33
36747,"Toronto, ON, Canada",Toronto,ON,M4K 1N4,43.67767,-79.35483,98
36748,"Toronto, ON, Canada",Toronto,ON,M1B 5K8,43.81603,-79.20966999999999,106
36749,"Toronto, ON, Canada",Toronto,ON,M1K 2W1,43.73636,-79.27853,58
36750,"Toronto, ON, Canada",Toronto,ON,M4P 1M9,43.71059,-79.38216,83
36751,"Toronto, ON, Canada",Toronto,ON,M4P 1A6,43.70805,-79.39817,84
36752,"Toronto, ON, Canada",Toronto,ON,M8Z 3S3,43.63517,-79.50922,114
36753,"Toronto, ON, Canada",Toronto,ON,M2N 3K6,43.76947,-79.39898000000001,130
36754,"Toronto, ON, Canada",Toronto,ON,M6J 2T6,43.6536,-79.41622,120
36755,"Toronto, ON, Canada",Toronto,ON,M5G 0B2,43.65558,-79.38429000000001,7
36756,"Toronto, ON, Canada",Toronto,ON,M4B 1S9,43.70939,-79.29949,93
36757,"Toronto, ON, Canada",Toronto,ON,M4M 1Y5,43.66711,-79.34765,89
36758,"Toronto, ON, Canada",Toronto,ON,M5V 1P6,43.64744,-79.39134,123
36759,"Toronto, ON, Canada",Toronto,ON,M5R 2H7,43.67285,-79.39511999999999,4
36760,"Toronto, ON, Canada",Toronto,ON,M1T 2V8,43.790240000000004,-79.29633000000001,115
36761,"Toronto, ON, Canada",Toronto,ON,M2N 3K6,43.76811,-79.39917,130
36762,"Toronto, ON, Canada",Toronto,ON,M5B 1G6,43.66041,-79.37680999999999,24
36763,"Toronto, ON, Canada",Toronto,ON,M5V 0H1,43.64413,-79.40231999999999,123
36764,"Toronto, ON, Canada",Toronto,ON,M5J 0A1,43.64307,-79.38251,123
36765,"Toronto, ON, Canada",Toronto,ON,M5V 3N4,43.6471,-79.39845,123
36766,"Toronto, ON, Canada",Toronto,ON,M5J 0A7,43.64405,-79.38125,123
36767,"Toronto, ON, Canada",Toronto,ON,M4Y 1N3,43.668929999999996,-79.38363000000001,24
36768,"Toronto, ON, Canada",Toronto,ON,M1C 3B6,43.778940000000006,-79.1489,23
36769,"Toronto, ON, Canada",Toronto,ON,M1L 0B5,43.703720000000004,-79.27255,25
36770,"Toronto, ON, Canada",Toronto,ON,M1C 4W6,43.791940000000004,-79.16521,50
36771,"Toronto, ON, Canada",Toronto,ON,M1N 2A4,43.68914,-79.2728,13
36772,"Toronto, ON, Canada",Toronto,ON,M5H 0B1,43.650090000000006,-79.38184,7
36773,"Toronto, ON, Canada",Toronto,ON,M5H 0B1,43.651540000000004,-79.38129,7
36774,"Toronto, ON, Canada",Toronto,ON,M2M 1P1,43.79391,-79.42764,86
36775,"Toronto, ON, Canada",Toronto,ON,M6K 1R6,43.647240000000004,-79.43565,72
36776,"Toronto, ON, Canada",Toronto,ON,M5V 1A9,43.63752,-79.40642,88
36777,"Toronto, ON, Canada",Toronto,ON,M9W 2E5,43.722190000000005,-79.56119,102
36778,"Toronto, ON, Canada",Toronto,ON,M5S 0A6,43.66755,-79.38882,7
36779,"Toronto, ON, Canada",Toronto,ON,M2K 1G7,43.76631,-79.38497,8
36780,"Toronto, ON, Canada",Toronto,ON,M6S 4R1,43.66017,-79.49723,66
36781,"Toronto, ON, Canada",Toronto,ON,M5A 0L4,43.6527,-79.37191999999999,80
36782,"Toronto, ON, Canada",Toronto,ON,M5E 0B7,43.648720000000004,-79.37524,24
36783,"Toronto, ON, Canada",Toronto,ON,M5V 0E9,43.64529,-79.38898,123
36784,"Toronto, ON, Canada",Toronto,ON,M9P 2J9,43.69728,-79.53579,64
36785,"Toronto, ON, Canada",Toronto,ON,M1M 0B5,43.72233,-79.24987,27
36786,"Toronto, ON, Canada",Toronto,ON,M9M 1C5,43.71954,-79.53484,97
36787,"Toronto, ON, Canada",Toronto,ON,M6H 1S5,43.663740000000004,-79.43375999999999,33
36788,"Toronto, ON, Canada",Toronto,ON,M5A 1P2,43.653490000000005,-79.36955,80
36789,"Toronto, ON, Canada",Toronto,ON,M5A 2S1,43.657779999999995,-79.37176,80
36790,"Toronto, ON, Canada",Toronto,ON,M4Y 0E6,43.67156,-79.37783,90
36791,"Toronto, ON, Canada",Toronto,ON,M2R 2Z1,43.78155,-79.44485999999999,86
36792,"Toronto, ON, Canada",Toronto,ON,M5S 1V6,43.65848,-79.37232,80
36793,"Toronto, ON, Canada",Toronto,ON,M4J 4V6,43.68161,-79.32529,47
36794,"Toronto, ON, Canada",Toronto,ON,M1S 0G5,43.779070000000004,-79.2842,2
36795,"Toronto, ON, Canada",Toronto,ON,M8V 2P8,43.611540000000005,-79.49497,78
36796,"Toronto, ON, Canada",Toronto,ON,M4K 2B3,43.68651,-79.35410999999999,18
36797,"Toronto, ON, Canada",Toronto,ON,M2M 3M3,43.79853,-79.39963,85
36798,"Toronto, ON, Canada",Toronto,ON,M5R 1C4,43.6698,-79.39346,4
36799,"Toronto, ON, Canada",Toronto,ON,M5J 2Y2,43.64143,-79.38167,123
36800,"Toronto, ON, Canada",Toronto,ON,M5A 3S5,43.65183,-79.3669,80
36801,"Toronto, ON, Canada",Toronto,ON,M2J 1A9,43.768240000000006,-79.34936,49
36802,"Toronto, ON, Canada",Toronto,ON,M5H 0B1,43.64994,-79.38284,7
36803,"Toronto, ON, Canada",Toronto,ON,M2N 4N4,43.77854,-79.41298,130
36804,"Toronto, ON, Canada",Toronto,ON,M8Y 1P9,43.6344,-79.48575,114
36805,"Toronto, ON, Canada",Toronto,ON,M1W 2H4,43.8049,-79.31384,67
36806,"Toronto, ON, Canada",Toronto,ON,M5G 1Z4,43.659659999999995,-79.38341,7
36807,"Toronto, ON, Canada",Toronto,ON,M6K 3P1,43.64014,-79.41359,88
36808,"Toronto, ON, Canada",Toronto,ON,M5T 2K7,43.64989,-79.39922,63
36809,"Toronto, ON, Canada",Toronto,ON,M5V 4A2,43.63581,-79.40547,88
36810,"Toronto, ON, Canada",Toronto,ON,M4M 2H6,43.65927,-79.34904,111
36811,"Toronto, ON, Canada",Toronto,ON,M5V 3P5,43.64569,-79.39033,123
36812,"Toronto, ON, Canada",Toronto,ON,M8V 0A3,43.6256,-79.47735,78
36813,"Toronto, ON, Canada",Toronto,ON,M6S 3G7,43.65822,-79.48253000000001,107
36814,"Toronto, ON, Canada",Toronto,ON,M4Y 1A5,43.660709999999995,-79.38468,7
36815,"Toronto, ON, Canada",Toronto,ON,M6A 0A2,43.71496,-79.45358,139
36816,"North York, ON, Canada",North York,ON,M2N 4N4,43.77882,-79.41369,130
36817,"Toronto, ON, Canada",Toronto,ON,M6A 0A2,43.715379999999996,-79.45309,139
36818,"Toronto, ON, Canada",Toronto,ON,M2J 3V6,43.7935,-79.33801,99
36819,"Toronto, ON, Canada",Toronto,ON,M5A 2S1,43.6579,-79.37099,80
36820,"Toronto, ON, Canada",Toronto,ON,M6K 1Z4,43.63779,-79.42629000000001,110
36821,"Toronto, ON, Canada",Toronto,ON,M6H 1E5,43.653890000000004,-79.43454,35
36822,"Toronto, ON, Canada",Toronto,ON,M1S 1H7,43.79525,-79.29211,67
36823,"Toronto, ON, Canada",Toronto,ON,M5A 2S1,43.65831,-79.3717,80
36824,"Toronto, ON, Canada",Toronto,ON,M5V 1A9,43.63604,-79.40804,88
36825,"Toronto, ON, Canada",Toronto,ON,M6H 3Z8,43.67426,-79.44906,28
36826,"Toronto, ON, Canada",Toronto,ON,M2K 2H4,43.78772,-79.38766,9
36827,"Toronto, ON, Canada",Toronto,ON,M2H 2W6,43.80023,-79.3382,99
36828,"Toronto, ON, Canada",Toronto,ON,M5B 0B1,43.66061,-79.37863,24
36829,"Toronto, ON, Canada",Toronto,ON,M9A 4X7,43.64539,-79.52747,59
36830,"Ontario, ON, Canada",Ontario,ON,M9A 4X7,43.64648,-79.52660999999999,59
36831,"Toronto, ON, Canada",Toronto,ON,M5A 2X8,43.663940000000004,-79.36985,20
36832,"Toronto, ON, Canada",Toronto,ON,M5J 0B1,43.6407,-79.38319,123
36833,"Toronto, ON, Canada",Toronto,ON,M2N 0C1,43.777190000000004,-79.41526,131
36834,"Toronto, ON, Canada",Toronto,ON,M2R 1M6,43.77686,-79.43382,86
36835,"Toronto, ON, Canada",Toronto,ON,M5E 1X6,43.64953,-79.37571,24
36836,"Toronto, ON, Canada",Toronto,ON,M2H 2W3,43.798390000000005,-79.33528000000001,99
36837,"Toronto, ON, Canada",Toronto,ON,M2N 1S1,43.76042,-79.42024,68
36838,"Toronto, ON, Canada",Toronto,ON,M5N 1J1,43.702220000000004,-79.42487,44
36839,"Toronto, ON, Canada",Toronto,ON,M5V 1A9,43.638090000000005,-79.40681,88
36840,"Toronto, ON, Canada",Toronto,ON,M8V 1J0,43.62417,-79.48082,78
36841,"Toronto, ON, Canada",Toronto,ON,M5V 1V3,43.649640000000005,-79.3871,123
36842,"Toronto, ON, Canada",Toronto,ON,M6E 3J5,43.69104,-79.44503,92
36843,"Toronto, ON, Canada",Toronto,ON,M5R 2M2,43.6735,-79.40136,4
36844,"Toronto, ON, Canada",Toronto,ON,M6S 1G1,43.64615,-79.48040999999999,52
36845,"Toronto, ON, Canada",Toronto,ON,M5J 0A7,43.64353,-79.37959000000001,123
36846,"Toronto, ON, Canada",Toronto,ON,M6K 3M2,43.64097,-79.41376,88
36847,"Toronto, ON, Canada",Toronto,ON,M5V 0P1,43.64565,-79.39331,123
36848,"Toronto, ON, Canada",Toronto,ON,M6J 1S6,43.649390000000004,-79.42148,120
36849,"Toronto, ON, Canada",Toronto,ON,M5H 0B1,43.64945,-79.38320999999999,7
36850,"Toronto, ON, Canada",Toronto,ON,M5A 2S1,43.65852,-79.37158000000001,80
36851,"Toronto, ON, Canada",Toronto,ON,M1B 6A2,43.80526,-79.22719000000001,74
36852,"Toronto, ON, Canada",Toronto,ON,M5B 1M4,43.65402,-79.37952,24
36853,"Toronto, ON, Canada",Toronto,ON,M5A 2S1,43.65909,-79.37189000000001,80
36854,"Toronto, ON, Canada",Toronto,ON,M2M 1N8,43.79318,-79.42929000000001,86
36855,"Toronto, ON, Canada",Toronto,ON,M5A 1T1,43.65565,-79.36399,80
36856,"Toronto, ON, Canada",Toronto,ON,M5A 2S1,43.659,-79.37232,80
36857,"Toronto, ON, Canada",Toronto,ON,M5A 2S1,43.65848,-79.3716,80
36858,"Toronto, ON, Canada",Toronto,ON,M5A 2S1,43.65769,-79.37087,80
36859,"Toronto, ON, Canada",Toronto,ON,M5T 1N4,43.65722,-79.39863000000001,63
36860,"Toronto, ON, Canada",Toronto,ON,M2H 1W4,43.792359999999995,-79.36843,53
36861,"Toronto, ON, Canada",Toronto,ON,M5V 4A1,43.63655,-79.40545,88
36862,"Toronto, ON, Canada",Toronto,ON,M6H 3B3,43.65469,-79.43004,35
36863,"Toronto, ON, Canada",Toronto,ON,M5V 0G9,43.63909,-79.41918000000001,88
36864,"Toronto, ON, Canada",Toronto,ON,M6E 1J7,43.68255,-79.44476999999999,28
36865,"Toronto, ON, Canada",Toronto,ON,M3M 2R9,43.73575,-79.49245,34
36866,"Toronto, ON, Canada",Toronto,ON,M4X 1L8,43.66365,-79.37224,20
36867,"Toronto, ON, Canada",Toronto,ON,M5V 3Y7,43.64091,-79.39441,123
36868,"Toronto, ON, Canada",Toronto,ON,M4L 2Y3,43.67382,-79.32415999999999,47
36869,"Toronto, ON, Canada",Toronto,ON,M5H 0B1,43.65122,-79.38297,7
36870,"Toronto, ON, Canada",Toronto,ON,M6K 2R8,43.63576,-79.433,110
36871,"Toronto, ON, Canada",Toronto,ON,M6N 3P1,43.67814,-79.47144,60
36872,"Toronto, ON, Canada",Toronto,ON,M5V 4A2,43.63586,-79.40437,88
36873,"Toronto, ON, Canada",Toronto,ON,M4M 3N8,43.66444,-79.34085,111
36874,"Toronto, ON, Canada",Toronto,ON,M6H 3M7,43.66225,-79.43979,33
36875,"Toronto, ON, Canada",Toronto,ON,M4P 1P9,43.70832,-79.39731,84
36876,"Toronto, ON, Canada",Toronto,ON,M6E 4K5,43.68128,-79.45094,28
36877,"Toronto, ON, Canada",Toronto,ON,M5H 4C9,43.649159999999995,-79.38838,123
36878,"Toronto, ON, Canada",Toronto,ON,M4C 2E6,43.68971,-79.31744,30
36879,"Toronto, ON, Canada",Toronto,ON,M6H 3J7,43.666959999999996,-79.43726,33
36880,"Toronto, ON, Canada",Toronto,ON,M8Z 3L2,43.64346,-79.52844,59
36881,"Toronto, ON, Canada",Toronto,ON,M2P 1K6,43.7519,-79.4032,112
36882,"Toronto, ON, Canada",Toronto,ON,M1B 6A2,43.80426,-79.22883,74
36883,"Toronto, ON, Canada",Toronto,ON,M2J 3B2,43.79288,-79.34924000000001,31
36884,"Toronto, ON, Canada",Toronto,ON,M4E 2J1,43.67772,-79.31105,134
36885,"Toronto, ON, Canada",Toronto,ON,M2N 3K6,43.7694,-79.39998,130
36886,"Toronto, ON, Canada",Toronto,ON,M5V 3Z2,43.639990000000004,-79.39529,123
36887,"Toronto, ON, Canada",Toronto,ON,M5V 0K3,43.64386,-79.39171999999999,123
36888,"Toronto, ON, Canada",Toronto,ON,M5S 0C5,43.66511,-79.38873000000001,7
36889,"Toronto, ON, Canada",Toronto,ON,M3H 3E9,43.74263,-79.43921999999999,26
36890,"Toronto, ON, Canada",Toronto,ON,M1N 2A4,43.68827,-79.2718,13
36891,"Toronto, ON, Canada",Toronto,ON,M3H 3W1,43.755759999999995,-79.44601,6
36892,"Toronto, ON, Canada",Toronto,ON,M5H 1K4,43.64635,-79.38764,123
36893,"Toronto, ON, Canada",Toronto,ON,M4A 1Y6,43.722970000000004,-79.30816,122
36894,"Toronto, ON, Canada",Toronto,ON,M5V 0H5,43.64867,-79.38788000000001,123
36895,"Toronto, ON, Canada",Toronto,ON,M3N 2E8,43.76914,-79.52963000000001,14
36896,"Toronto, ON, Canada",Toronto,ON,M5R 1G4,43.67062,-79.39189,4
36897,"Toronto, ON, Canada",Toronto,ON,M2N 0H1,43.75832,-79.40263,130
36898,"Toronto, ON, Canada",Toronto,ON,M4W 3G9,43.66987,-79.38514,24
36899,"Toronto, ON, Canada",Toronto,ON,NA,43.64737,-79.43185,72
36900,"Toronto, ON, Canada",Toronto,ON,M5V 3K8,43.636309999999995,-79.39638000000001,123
36901,"Toronto, ON, Canada",Toronto,ON,M2P 1K6,43.75325,-79.4031,112
36902,"Toronto, ON, Canada",Toronto,ON,M5V 4A1,43.63714,-79.40458000000001,88
36903,"Toronto, ON, Canada",Toronto,ON,M3H 3E9,43.743120000000005,-79.43948,26
36904,"Toronto, ON, Canada",Toronto,ON,M5G 2K2,43.659690000000005,-79.38301,7
36905,"Toronto, ON, Canada",Toronto,ON,M5V 3P6,43.64588,-79.39166,123
36906,"Toronto, ON, Canada",Toronto,ON,M5J 0A7,43.64359,-79.37994,123
36907,"Toronto, ON, Canada",Toronto,ON,M6J 2T2,43.65258,-79.41443000000001,120
36908,"Toronto, ON, Canada",Toronto,ON,M5H 0B1,43.65097,-79.38295,7
36909,"Toronto, ON, Canada",Toronto,ON,M5V 0J9,43.63799,-79.39806,123
36910,"Toronto, ON, Canada",Toronto,ON,M3A 3L1,43.75875,-79.3394,96
36911,"Toronto, ON, Canada",Toronto,ON,M4K 3S7,43.6804,-79.3469,98
36912,"Toronto, ON, Canada",Toronto,ON,M4C 1J8,43.68461,-79.31249,134
36913,"Toronto, ON, Canada",Toronto,ON,M6E 2G1,43.69592,-79.4445,92
36914,"Toronto, ON, Canada",Toronto,ON,M6K 0A1,43.63974,-79.41319,88
36915,"Toronto, ON, Canada",Toronto,ON,M4L 2X2,43.67525,-79.32446,47
36916,"Toronto, ON, Canada",Toronto,ON,M8V 1J0,43.62297,-79.47881,78
36917,"Toronto, ON, Canada",Toronto,ON,M5A 0A5,43.65955,-79.36439,101
36918,"Toronto, ON, Canada",Toronto,ON,M5R 3B7,43.67195,-79.41243,4
